model,method,delta,seed,converged,converged_strict,n_iterations,final_f,theta_error_norm,time_s
wa2_small,FD,7.0,13,1,1,88,-94561.2346625328,0.43527451805780215,444.13
wa2_small,FD,7.0,14,1,1,81,-94561.2342748642,0.43797427876925793,421.18
wa2_small,FD,7.0,15,1,1,107,-94561.23436546326,0.4363233613352118,639.99
wa2_small,FD,7.0,16,1,1,59,-94561.22262573242,0.4318076442719713,301.17
wa2_small,FD,7.0,17,0,0,0,nan,nan,611.83
wa2_small,FD,7.0,18,1,1,104,-94561.23420524597,0.4374923889756518,548.57
wa2_small,FD,7.0,19,1,1,68,-94561.23453855515,0.43517568392727574,334.81
wa2_small,FD,10.0,0,1,1,90,-94561.23463582993,0.43485170474732954,469.28
wa2_small,FD,10.0,1,0,0,0,nan,nan,181.75
wa2_small,FD,10.0,2,0,0,0,nan,nan,92.71
wa2_small,FD,10.0,3,1,1,114,-94561.23348665237,0.43956008710685285,580.09
wa2_small,FD,10.0,4,0,0,0,nan,nan,435.68
wa2_small,FD,10.0,5,0,0,0,nan,nan,263.81
wa2_small,FD,10.0,6,1,1,122,-94561.23437261581,0.43436624292310316,659.42
wa2_small,FD,10.0,7,1,1,94,-94561.23416996002,0.4373220994027907,460.39
wa2_small,FD,10.0,8,1,1,132,-94561.23466777802,0.4348569065966446,654.82
wa2_small,FD,10.0,9,0,0,0,nan,nan,54.06
wa2_small,FD,10.0,10,1,1,94,-94561.22892427444,0.44707785100146397,557.12
wa2_small,FD,10.0,11,1,1,91,-94561.23454475403,0.4354399337985742,492.4
wa2_small,FD,10.0,12,1,1,103,-94561.2345237732,0.43731420286336337,537.39
wa2_small,FD,10.0,13,1,1,120,-94561.23424243927,0.4364328025631124,592.63
wa2_small,FD,10.0,14,1,1,93,-94561.23464536667,0.43446074586899636,476.37
wa2_small,FD,10.0,15,0,0,0,nan,nan,258.95
wa2_small,FD,10.0,16,1,1,108,-94561.23452138901,0.4337568909376487,567.2
wa2_small,FD,10.0,17,0,0,0,nan,nan,318.83
wa2_small,FD,10.0,18,1,1,123,-94561.2341580391,0.4318180453921584,624.17
wa2_small,FD,10.0,19,1,1,96,-94561.23456859589,0.4341262299666104,498.24
